Country Code,Year,Sex Ratio
SGP,2015,2.196969696969697
SLB,2015,14.571428571428571
SLE,2015,1.894736842105263
SLV,2015,5.314285714285714
SOM,2015,3.1623762376237625
SRB,2015,3.1527093596059115
SSD,2015,2.9661016949152543
STP,2015,3.0
SUR,2015,3.515151515151515
SVK,2015,6.513888888888889
SVN,2015,4.065573770491803
SWE,2015,2.345549738219895
SWZ,2015,7.220588235294118
SYC,2015,7.0
SYR,2015,4.084507042253521
TCD,2015,2.9069767441860463
TGO,2015,3.4225352112676055
THA,2015,4.620022753128556
TJK,2015,2.1338028169014085
TKM,2015,2.8541666666666665
TLS,2015,2.7857142857142856
TON,2015,2.0
TTO,2015,3.4
TUN,2015,2.2242990654205608
TUR,2015,2.5366795366795367
TZA,2015,3.4741550695825048
UGA,2015,5.121212121212121
UKR,2015,5.798149705634987
URY,2015,3.864406779661017
USA,2015,3.1927588996763756
UZB,2015,2.42688679245283
VCT,2015,inf
VEN,2015,5.066115702479339
VNM,2015,2.6741803278688523
VUT,2015,3.8333333333333335
WSM,2015,3.142857142857143
YEM,2015,1.7686453576864536
ZAF,2015,3.8985258827562563
ZMB,2015,4.135087719298245
ZWE,2015,2.2386772106398274
AFG,2016,1.131394182547643
AGO,2016,4.185733512786003
ALB,2016,2.210526315789474
ARE,2016,5.287671232876712
ARG,2016,4.1688311688311686
ARM,2016,4.3076923076923075
ATG,2016,
AUS,2016,2.888235294117647
AUT,2016,2.8818897637795278
AZE,2016,4.328767123287672
BDI,2016,2.7753424657534245
BEL,2016,2.474437627811861
BEN,2016,3.36734693877551
BFA,2016,3.6595419847328245
BGD,2016,3.3230188679245285
BGR,2016,3.5
BHR,2016,6.583333333333333
BHS,2016,5.5
BIH,2016,3.65
BLR,2016,5.147540983606557
BLZ,2016,7.333333333333333
BOL,2016,2.2131782945736433
BRA,2016,3.526355996944232
BRB,2016,inf
BRN,2016,9.0
BTN,2016,2.3636363636363638
BWA,2016,3.8055555555555554
CAF,2016,4.495454545454545
CAN,2016,2.7372627372627374
CHE,2016,2.538793103448276
CHL,2016,4.557377049180328
CHN,2016,1.8623209587839813
CIV,2016,5.165123456790123
CMR,2016,3.3372093023255816
COD,2016,4.001519756838905
COG,2016,2.610169491525424
COL,2016,4.147582697201018
COM,2016,1.9583333333333333
CPV,2016,5.0
CRI,2016,5.62962962962963
CUB,2016,4.179723502304148
CYP,2016,7.0
CZE,2016,3.9909090909090907
DEU,2016,3.0439377085650725
DJI,2016,2.4545454545454546
DNK,2016,2.7401574803149606
DOM,2016,4.704
DZA,2016,1.7742782152230971
ECU,2016,3.26271186440678
EGY,2016,2.2216014897579144
ESP,2016,2.889894419306184
EST,2016,3.8529411764705883
ETH,2016,2.774134790528233
FIN,2016,3.2470588235294118
FJI,2016,2.3846153846153846
FRA,2016,3.1761627906976746
FSM,2016,3.4285714285714284
GAB,2016,6.116279069767442
GBR,2016,3.2800687285223367
GEO,2016,5.7254901960784315
GHA,2016,10.857627118644068
GIN,2016,2.085769980506823
GMB,2016,2.0714285714285716
GNB,2016,2.8153846153846156
GNQ,2016,2.6346153846153846
GRC,2016,4.253521126760563
GRD,2016,inf
GTM,2016,3.462222222222222
GUY,2016,3.967741935483871
HND,2016,4.521739130434782
HRV,2016,3.490740740740741
HTI,2016,1.6903765690376569
HUN,2016,3.254777070063694
IDN,2016,3.3818998716302953
IND,2016,1.4438037828157078
IRL,2016,4.022471910112359
IRN,2016,3.0059372349448688
IRQ,2016,2.921104536489152
ISL,2016,4.857142857142857
ISR,2016,4.341463414634147
ITA,2016,3.42495784148398
JAM,2016,3.2666666666666666
JOR,2016,3.2142857142857144
JPN,2016,2.443911217756449
KAZ,2016,4.542068965517242
KEN,2016,3.3962722852512157
KGZ,2016,3.83739837398374
KHM,2016,2.624031007751938
KIR,2016,5.0
KWT,2016,7.636363636363637
LAO,2016,2.4552845528455283
LBN,2016,2.3157894736842106
LBR,2016,1.471830985915493
LBY,2016,2.3645833333333335
LCA,2016,11.0
LKA,2016,3.2479338842975207
LSO,2016,4.160633484162896
LTU,2016,6.303921568627451
LUX,2016,2.3846153846153846
LVA,2016,4.689655172413793
MAR,2016,1.907079646017699
MDA,2016,5.666666666666667
MDG,2016,2.497084548104956
MDV,2016,14.0
MEX,2016,4.285714285714286
MKD,2016,3.1621621621621623
MLI,2016,1.7554744525547445
MLT,2016,3.6
MMR,2016,4.415151515151515
MNE,2016,3.08
MNG,2016,5.288659793814433
MOZ,2016,4.699519230769231
MRT,2016,1.8271604938271604
MUS,2016,4.705882352941177
MWI,2016,5.538681948424069
MYS,2016,3.627450980392157
NAM,2016,4.0
NER,2016,2.2005943536404162
NGA,2016,2.815590947191953
NIC,2016,4.481481481481482
NLD,2016,2.1465346534653467
NOR,2016,2.042105263157895
NPL,2016,5.1370786516853935
NZL,2016,2.7708333333333335
OMN,2016,10.61111111111111
PAK,2016,3.22424117282676
PAN,2016,5.75
PER,2016,2.81651376146789
PHL,2016,3.2686567164179103
PNG,2016,2.765432098765432
POL,2016,7.145833333333333
PRT,2016,3.425287356321839
PRY,2016,2.948453608247423
QAT,2016,9.75
ROU,2016,5.600858369098712
RUS,2016,4.732789317507418
RWA,2016,2.746031746031746
SAU,2016,5.143790849673203
SDN,2016,1.9361702127659575
SEN,2016,3.3120567375886525
SGP,2016,1.9640287769784173
SLB,2016,13.0
SLE,2016,1.818815331010453
SLV,2016,4.121621621621622
SOM,2016,3.1640625
SRB,2016,3.053475935828877
SSD,2016,3.0279329608938546
STP,2016,3.0
SUR,2016,3.484848484848485
SVK,2016,6.328767123287672
SVN,2016,4.566037735849057
SWE,2016,2.228494623655914
SWZ,2016,9.211538461538462
SYC,2016,7.0
SYR,2016,4.327868852459017
TCD,2016,2.88
TGO,2016,3.514705882352941
THA,2016,4.955832389580974
TJK,2016,2.032258064516129
TKM,2016,3.0869565217391304
TLS,2016,2.857142857142857
TON,2016,1.5
TTO,2016,3.413793103448276
TUN,2016,2.2815533980582523
TUR,2016,2.537001897533207
TZA,2016,3.4129821260583255
UGA,2016,4.956575682382134
UKR,2016,5.941021126760563
URY,2016,3.4081632653061225
USA,2016,3.294729677168417
UZB,2016,2.36518771331058
VCT,2016,
VEN,2016,4.816666666666666
VNM,2016,2.652129817444219
VUT,2016,3.9166666666666665
WSM,2016,2.75
YEM,2016,1.7933042212518195
ZAF,2016,3.803344481605351
ZMB,2016,4.254512635379061
ZWE,2016,2.28110599078341
AFG,2017,1.211340206185567
AGO,2017,4.196476964769648
ALB,2017,2.3714285714285714
ARE,2017,5.013333333333334
ARG,2017,3.777367773677737
ARM,2017,4.642857142857143
ATG,2017,
AUS,2017,2.9753086419753085
AUT,2017,3.6699029126213594
AZE,2017,4.3108108108108105
BDI,2017,2.8916666666666666
BEL,2017,2.3528225806451615
BEN,2017,3.31728045325779
BFA,2017,3.7550387596899224
BGD,2017,3.655828707375099
BGR,2017,3.7058823529411766
BHR,2017,6.6923076923076925
BHS,2017,5.5
BIH,2017,3.5833333333333335
BLR,2017,5.16955017301038
BLZ,2017,8.666666666666666
BOL,2017,2.239043824701195
BRA,2017,3.42272573554278
BRB,2017,inf
BRN,2017,6.0
BTN,2017,2.4545454545454546
BWA,2017,3.9047619047619047
CAF,2017,4.5874439461883405
CAN,2017,2.98689138576779
CHE,2017,2.492063492063492
CHL,2017,4.565836298932385
CHN,2017,1.877575218615681
CIV,2017,5.259141494435612
CMR,2017,3.379014989293362
COD,2017,4.083541770885443
COG,2017,2.6551724137931036
COL,2017,3.953229398663697
COM,2017,1.9583333333333333
CPV,2017,5.357142857142857
CRI,2017,4.314814814814815
CUB,2017,3.816733067729084
CYP,2017,6.8
CZE,2017,3.9173553719008263
DEU,2017,3.214067278287462
DJI,2017,2.4705882352941178
DNK,2017,2.4532374100719423
DOM,2017,4.5344827586206895
DZA,2017,1.7197943444730077
ECU,2017,3.460227272727273
EGY,2017,2.181904761904762
ESP,2017,2.794943820224719
EST,2017,3.522727272727273
ETH,2017,2.7371408300815894
FIN,2017,2.517857142857143
FJI,2017,2.3461538461538463
FRA,2017,3.124186871673566
FSM,2017,3.5714285714285716
GAB,2017,6.142857142857143
GBR,2017,3.089666951323655
GEO,2017,5.822222222222222
GHA,2017,11.003484320557492
GIN,2017,2.0519230769230767
GMB,2017,2.1285714285714286
GNB,2017,2.8333333333333335
GNQ,2017,2.6041666666666665
GRC,2017,3.926829268292683
GRD,2017,
GTM,2017,3.51131221719457
GUY,2017,3.9365079365079363
HND,2017,4.617021276595745
HRV,2017,3.2429906542056073
HTI,2017,1.7705627705627707
HUN,2017,3.610294117647059
IDN,2017,3.3804692454026632
IND,2017,1.4468224312653573
IRL,2017,3.966666666666667
IRN,2017,2.9347826086956523
IRQ,2017,2.9580838323353293
ISL,2017,9.0
ISR,2017,3.3465346534653464
ITA,2017,3.3065693430656933
JAM,2017,3.4
JOR,2017,3.2325581395348837
JPN,2017,2.43761412051126
KAZ,2017,4.412413793103449
KEN,2017,3.473892405063291
KGZ,2017,3.8907563025210083
KHM,2017,2.645669291338583
KIR,2017,5.166666666666667
KWT,2017,7.909090909090909
LAO,2017,2.488
LBN,2017,2.5344827586206895
LBR,2017,1.4620689655172414
LBY,2017,2.4615384615384617
LCA,2017,11.0
LKA,2017,3.2103786816269286
LSO,2017,4.4447368421052635
LTU,2017,4.357723577235772
LUX,2017,2.4615384615384617
LVA,2017,4.637931034482759
MAR,2017,1.9275362318840579
MDA,2017,6.425531914893617
MDG,2017,2.4595744680851066
MDV,2017,7.0
MEX,2017,4.511575802837939
MKD,2017,3.2222222222222223
MLI,2017,1.8152985074626866
MLT,2017,3.6
MMR,2017,4.108433734939759
MNE,2017,3.12
MNG,2017,5.326315789473684
MOZ,2017,4.695823483057525
MRT,2017,1.9135802469135803
MUS,2017,3.4444444444444446
MWI,2017,5.592375366568915
MYS,2017,3.790633608815427
NAM,2017,4.833333333333333
NER,2017,2.2223837209302326
NGA,2017,2.7375442417642253
NIC,2017,3.5588235294117645
NLD,2017,2.1802325581395348
NOR,2017,2.1560693641618496
NPL,2017,5.084070796460177
NZL,2017,2.7987012987012987
OMN,2017,10.526315789473685
PAK,2017,3.2022244691607686
PAN,2017,6.388888888888889
PER,2017,2.8828828828828827
PHL,2017,3.1882352941176473
PNG,2017,2.7848101265822787
POL,2017,6.869318181818182
PRT,2017,2.849056603773585
PRY,2017,2.6695652173913045
QAT,2017,10.454545454545455
ROU,2017,5.127490039840637
RUS,2017,4.672630560928433
RWA,2017,2.7854889589905363
SAU,2017,5.239057239057239
SDN,2017,1.9362017804154303
SEN,2017,3.339578454332553
SGP,2017,2.051470588235294
SLB,2017,13.375
SLE,2017,1.8114478114478114
SLV,2017,4.44
SOM,2017,3.174573055028463
SRB,2017,0.7142857142857143
SSD,2017,3.0
STP,2017,3.0
SUR,2017,3.515151515151515
SVK,2017,6.232876712328767
SVN,2017,4.4363636363636365
SWE,2017,2.2091836734693877
SWZ,2017,11.45
SYC,2017,7.0
SYR,2017,4.044117647058823
TCD,2017,2.8524590163934427
TGO,2017,3.694980694980695
THA,2017,5.076380728554642
TJK,2017,2.064935064935065
TKM,2017,3.090909090909091
TLS,2017,2.9285714285714284
TON,2017,1.5
TTO,2017,3.310344827586207
TUN,2017,2.3461538461538463
TUR,2017,2.751012145748988
TZA,2017,3.428303655107779
UGA,2017,5.189907038512616
UKR,2017,5.999076638965835
URY,2017,3.8421052631578947
USA,2017,3.3898098716868033
UZB,2017,2.4006968641114983
VCT,2017,
VEN,2017,4.773109243697479
VNM,2017,2.6308387744851833
VUT,2017,4.083333333333333
WSM,2017,3.0
YEM,2017,1.7329545454545454
ZAF,2017,3.98890756302521
ZMB,2017,4.320284697508897
ZWE,2017,2.5013404825737267
